url_key,name,description,categories_slug,status,sku,weight,inventory_sources,inventories,price,tax_category_id,images,meta_title,meta_description,new,featured,visible_individually,cost,width,height,depth,type,attribute_family_name,guest_checkout,meta_keywords,short_description,special_price,special_price_from,special_price_to,color,material,size,"product type",pattern,gender,"package contains",model,style,user_id,country,delivery_charge
Green-Decorative-Radium-Wall-Sticker-PID31496,"Generic Green Decorative Radium Wall Sticker","Green Decorative Radium Wall Sticker <br> Color: Green,  <br> Material: Vinyl ,  <br> Installetion Type:  Peel And Stick ,  <br>Finished OutPut Size: 26X24cm <br>Decorative Green Vinyl Wall Sticker<br>Relaxing and Calming Light Source  avoid the use of electric night  lights or opening of the blinds that allow for disturbing light and noises.",home_accessories,1,BSB32DYYYK-NG-366,120,default,50,182,,"https://live.staticflickr.com/65535/50749921443_c1bab39113_o_d.jpg,https://live.staticflickr.com/65535/50750664066_1f51811fac_o_d.jpg,https://live.staticflickr.com/65535/50750664086_3711478c84_o_d.jpg,https://live.staticflickr.com/65535/50750664061_57b83aa150_o_d.jpg","Generic Green Decorative Radium Wall Sticker","Green Decorative Radium Wall Sticker <br> Color: Green,  <br> Material: Vinyl ,  <br> Installetion Type:  Peel And Stick ,  <br>Finished OutPut Size: 26X24cm <br>Decorative Green Vinyl Wall Sticker<br>Relaxing and Calming Light Source  avoid the use of electric night  lights or opening of the blinds that allow for disturbing light and noises.",0,0,1,,,,,simple,Default,1,,"Green Decorative Radium Wall Sticker ",,,,Green,Vinyl,"Finished OutPut Size: 26X24cm",,,,,,,1,IN,0
Generic-Pack-of-5-Banana-Slicer-Perfect-for-Fruit-Salads-Handle-Plastic-Banana-Fruit-Slicer-Cutter-Chopper-Color-Assorted-PID34824,"Generic Pack of 5_Banana Slicer- Perfect for Fruit Salads Handle Plastic Banana Fruit Slicer Cutter Chopper (Color: Assorted)","Pack of 5_Banana Slicer- Perfect for Fruit Salads Handle Plastic Banana Fruit Slicer Cutter Chopper<br>Perfectly slice whole bananas in seconds with this valuable kitchen tool.<br>Easy-to-use Banana Slicer provides a quick solution to slice a banana uniformly each and every time<br>Safer than Knife safe, fun and easy for children to use.<br>Fun for Kids, kids love slicing their own bananas.<br><b>Color:</b>Assorted.",kitchenware,1,BSCHNKH1200,143,default,7,117,,"https://live.staticflickr.com/65535/51096634933_5fddc8df50_o_d.jpg,https://live.staticflickr.com/65535/51096091391_d545d86d87_o_d.jpg,https://live.staticflickr.com/65535/51096896675_74a8fa7a60_o_d.jpg","Generic Pack of 5_Banana Slicer- Perfect for Fruit Salads Handle Plastic Banana Fruit Slicer Cutter Chopper (Color: Assorted)","Pack of 5_Banana Slicer- Perfect for Fruit Salads Handle Plastic Banana Fruit Slicer Cutter Chopper<br>Perfectly slice whole bananas in seconds with this valuable kitchen tool.<br>Easy-to-use Banana Slicer provides a quick solution to slice a banana uniformly each and every time<br>Safer than Knife safe, fun and easy for children to use.<br>Fun for Kids, kids love slicing their own bananas.<br><b>Color:</b>Assorted.",0,0,1,,,,,simple,Default,1,,"Pack of 5_Banana Slicer- Perfect for Fruit Salads Handle Plastic Banana Fruit Slicer Cutter Chopper",,,,Assorted,,,"Home And Kitchen Accessories",,Unisex,,,,1,IN,0
Generic-Cotton-Double-Reversible-Light-Weight-Blanket-King-Size-228X254Cm-Color-Multi-Color-Material-Cotton-PID36104,"Generic Cotton Double Reversible Light Weight Blanket King Size 228X254 Cm (Color: Multi Color, Material: Cotton)","Cotton Double Reversible Light Weight Blanket <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br> Blanket: King Size 228X254Cm<br> Pack Contents: 1 King Size Blanket<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BSB46BEDDYYYohar_DB_204,1200,default,49,930,,"https://live.staticflickr.com/65535/51335114797_576b14e02b_o_d.jpg,https://live.staticflickr.com/65535/51336057883_1a7522e2cd_o_d.jpg","Generic Cotton Double Reversible Light Weight Blanket King Size 228X254 Cm (Color: Multi Color, Material: Cotton)","Cotton Double Reversible Light Weight Blanket <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br> Blanket: King Size 228X254Cm<br> Pack Contents: 1 King Size Blanket<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Double Reversible Light Weight Blanket ",,,,"Multi color",Cotton,,,,,"1 King Size Blanket",,,1,IN,0
Generic-Cotton-Double-Bed-Sheet-with-2-Pillow-Covers-Color-Multi-Color-PID38408,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color: Multi Color)","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color: Multi Color)<br>Bedsheet: 215x240cm, <br>Pillows: 43x69 cm<br>Thread Count: 160<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BS42BEFYYYLOWER_RED_H24,750,default,50,488,,"https://live.staticflickr.com/65535/51830460770_543fafe6a0_o_d.jpg,https://live.staticflickr.com/65535/51828783052_5a6e3ace65_o_d.jpg,https://live.staticflickr.com/65535/51830080049_d45a3f94aa_o_d.jpg,https://live.staticflickr.com/65535/51830080044_8f516a9556_o_d.jpg","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color: Multi Color)","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color: Multi Color)<br>Bedsheet: 215x240cm, <br>Pillows: 43x69 cm<br>Thread Count: 160<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color: Multi Color)",,,,"Multi color",Cotton,"Bedsheet: 215X240cm, Pillows: 43x69cm",,,,,,,1,IN,0
Generic-Cotton-Double-Bedsheet-With-2-Pillow-Covers-Color-Multi-color-PID39688,"Generic Cotton Double Bedsheet With 2 Pillow Covers (Color:Multi color)","Cotton Double Bedsheet With 2 Pillow Covers (Color:Multi color)<br>Bedsheet:90X100 inches, <br>Pillows:16X26 inches <br>Thread Count:500<br>Wash care:Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer:The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BSB66HKBT_310_DS_048,750,default,50,480,,"https://live.staticflickr.com/65535/52028686619_d770349a07_o_d.jpg,https://live.staticflickr.com/65535/52028686619_d770349a07_o_d.jpg","Generic Cotton Double Bedsheet With 2 Pillow Covers (Color:Multi color)","Cotton Double Bedsheet With 2 Pillow Covers (Color:Multi color)<br>Bedsheet:90X100 inches, <br>Pillows:16X26 inches <br>Thread Count:500<br>Wash care:Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer:The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Double Bedsheet With 2 Pillow Covers (Color:Multi color)",,,,"Multi color",Cotton,"Bedsheet:90X100, Pillows:16X26",,,,,,,1,IN,0
Generic-Printed-Ceramic-Coffee-Mug-1-Pieces-White-11oz-PID29449,"Generic Printed Ceramic Coffee Mug - 1 Pieces, White, 11oz","Can be used as a coffee mug (Hot and  Cold).  <br>Ideal Gift for any occasion. <br>Quantity: 1pc, <br> Material: Ceramic, <br> Color: White,  <br>Size: 11 oz., <br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",mugs,1,BSB15MugMYYYug-FreeHugs_M,435,default,25,228,,"https://live.staticflickr.com/65535/50097292682_35bf48f108_o_d.jpg,https://live.staticflickr.com/65535/50097291847_83f431ece6_o_d.jpg","Generic Printed Ceramic Coffee Mug - 1 Pieces, White, 11oz","Can be used as a coffee mug (Hot and  Cold).  <br>Ideal Gift for any occasion. <br>Quantity: 1pc, <br> Material: Ceramic, <br> Color: White,  <br>Size: 11 oz., <br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Can be used as a coffee mug (Hot and  Cold).  ",,,,White,Ceramic,"11 Oz",,,,,,,1,IN,0
Green-Happy-Halloween-Radium-Wall-Sticker-PID31497,"Generic Green Happy Halloween Radium Wall Sticker","Green Happy Halloween Radium Wall Sticker <br> Color: Green,  <br> Material: Vinyl ,  <br> Installetion Type:  Peel And Stick ,  <br>Finished OutPut Size: 27X23cm <br>Decorative Green Vinyl Wall Sticker<br>Relaxing and Calming Light Source  avoid the use of electric night  lights or opening of the blinds that allow for disturbing light and noises.",home_accessories,1,BSB32DYYYK-NG-367,120,default,50,182,,"https://live.staticflickr.com/65535/50750765832_40573f9165_o_d.jpg,https://live.staticflickr.com/65535/50749921268_7237da660b_o_d.jpg,https://live.staticflickr.com/65535/50750765727_934c752942_o_d.jpg,https://live.staticflickr.com/65535/50750765772_8c68f9291c_o_d.jpg","Generic Green Happy Halloween Radium Wall Sticker","Green Happy Halloween Radium Wall Sticker <br> Color: Green,  <br> Material: Vinyl ,  <br> Installetion Type:  Peel And Stick ,  <br>Finished OutPut Size: 27X23cm <br>Decorative Green Vinyl Wall Sticker<br>Relaxing and Calming Light Source  avoid the use of electric night  lights or opening of the blinds that allow for disturbing light and noises.",0,0,1,,,,,simple,Default,1,,"Green Happy Halloween Radium Wall Sticker ",,,,Green,Vinyl,"Finished OutPut Size: 27X23cm",,,,,,,1,IN,0
Generic-Cotton-Double-Reversible-Light-Weight-Blanket-King-Size-228X254Cm-Color-Multi-Color-Material-Cotton-PID36105,"Generic Cotton Double Reversible Light Weight Blanket King Size 228X254 Cm (Color: Multi Color, Material: Cotton)","Cotton Double Reversible Light Weight Blanket <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br> Blanket: King Size 228X254Cm<br> Pack Contents: 1 King Size Blanket<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BSB46BEDDYYYohar_DB_205,1200,default,50,930,,"https://live.staticflickr.com/65535/51336057838_3d55ef5e93_o_d.jpg,https://live.staticflickr.com/65535/51335841806_28bbaec01b_o_d.jpg","Generic Cotton Double Reversible Light Weight Blanket King Size 228X254 Cm (Color: Multi Color, Material: Cotton)","Cotton Double Reversible Light Weight Blanket <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br> Blanket: King Size 228X254Cm<br> Pack Contents: 1 King Size Blanket<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Double Reversible Light Weight Blanket ",,,,"Multi color",Cotton,,,,,"1 King Size Blanket",,,1,IN,0
Generic-Cotton-Double-Bed-Sheet-with-2-Pillow-Covers-Color-Multi-Color-PID38409,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color: Multi Color)","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color: Multi Color)<br>Bedsheet: 215x240cm, <br>Pillows: 43x69 cm<br>Thread Count: 160<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BS42BEHYYYATHI_BLACK_H24,750,default,50,488,,"https://live.staticflickr.com/65535/51829854068_2bd8c1eec0_o_d.jpg,https://live.staticflickr.com/65535/51830460735_0bc10d626a_o_d.jpg,https://live.staticflickr.com/65535/51830079984_f9e816744d_o_d.jpg,https://live.staticflickr.com/65535/51829854018_d8c68ddde6_o_d.jpg","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color: Multi Color)","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color: Multi Color)<br>Bedsheet: 215x240cm, <br>Pillows: 43x69 cm<br>Thread Count: 160<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color: Multi Color)",,,,"Multi color",Cotton,"Bedsheet: 215X240cm, Pillows: 43x69cm",,,,,,,1,IN,0
Generic-Cotton-Single-Bedsheet-With-1-Pillow-Cover-Color-Multi-color-PID39689,"Generic Cotton Single Bedsheet With 1 Pillow Cover (Color:Multi color)","Cotton Single Bedsheet With 1 Pillow Cover (Color:Multi color)<br>Bedsheet:60X90 inches, <br>Pillows:17X27 inches <br>Thread Count:300<br>Wash care:Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer:The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BSB66HKBT_275_SS_049,750,default,49,425,,"https://live.staticflickr.com/65535/52028952145_48f8ccec78_o_d.jpg,https://live.staticflickr.com/65535/52028952145_48f8ccec78_o_d.jpg","Generic Cotton Single Bedsheet With 1 Pillow Cover (Color:Multi color)","Cotton Single Bedsheet With 1 Pillow Cover (Color:Multi color)<br>Bedsheet:60X90 inches, <br>Pillows:17X27 inches <br>Thread Count:300<br>Wash care:Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer:The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Single Bedsheet With 1 Pillow Cover (Color:Multi color)",,,,"Multi color",Cotton,"Bedsheet:60X90, Pillows:17X27",,,,,,,1,IN,0
Generic-Printed-Ceramic-Coffee-Mug-1-Pieces-White-11oz-PID29450,"Generic Printed Ceramic Coffee Mug - 1 Pieces, White, 11oz","Can be used as a coffee mug (Hot and  Cold).  <br>Ideal Gift for any occasion. <br>Quantity: 1pc, <br> Material: Ceramic, <br> Color: White,  <br>Size: 11 oz., <br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",mugs,1,BSB15MugMYYYug-Friends4Life_1,435,default,25,228,,"https://live.staticflickr.com/65535/50097058196_a43ef9bba4_o_d.jpg,https://live.staticflickr.com/65535/50097057276_de25f09f09_o_d.jpg","Generic Printed Ceramic Coffee Mug - 1 Pieces, White, 11oz","Can be used as a coffee mug (Hot and  Cold).  <br>Ideal Gift for any occasion. <br>Quantity: 1pc, <br> Material: Ceramic, <br> Color: White,  <br>Size: 11 oz., <br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Can be used as a coffee mug (Hot and  Cold).  ",,,,White,Ceramic,"11 Oz",,,,,,,1,IN,0
Green-Decorative-Radium-Wall-Sticker-PID31498,"Generic Green Decorative Radium Wall Sticker","Green Decorative Radium Wall Sticker <br> Color: Green,  <br> Material: Vinyl ,  <br> Installetion Type:  Peel And Stick ,  <br>Finished OutPut Size: 23X34cm <br>Decorative Green Vinyl Wall Sticker<br>Relaxing and Calming Light Source  avoid the use of electric night  lights or opening of the blinds that allow for disturbing light and noises.",home_accessories,1,BSB32DYYYK-NG-368,120,default,50,221,,"https://live.staticflickr.com/65535/50750765707_0425838a27_o_d.jpg,https://live.staticflickr.com/65535/50750765657_99ddd0893b_o_d.jpg,https://live.staticflickr.com/65535/50749921248_1ef3a5f5cd_o_d.jpg,https://live.staticflickr.com/65535/50749921238_0313aa8660_o_d.jpg","Generic Green Decorative Radium Wall Sticker","Green Decorative Radium Wall Sticker <br> Color: Green,  <br> Material: Vinyl ,  <br> Installetion Type:  Peel And Stick ,  <br>Finished OutPut Size: 23X34cm <br>Decorative Green Vinyl Wall Sticker<br>Relaxing and Calming Light Source  avoid the use of electric night  lights or opening of the blinds that allow for disturbing light and noises.",0,0,1,,,,,simple,Default,1,,"Green Decorative Radium Wall Sticker ",,,,Green,Vinyl,"Finished OutPut Size: 23X34cm",,,,,,,1,IN,0
Generic-Multicolor-Jesus-Night-Lamp-Screwless-PID33546,"Generic Multicolor Jesus Night Lamp (Screwless)","Multicolor Jesus Night Lamp<br>Color: Multi Color, <br>Power Source: AC Adapter<br>Extremely cool and 3D illusion, Design is Laser engraved on 4 mm thick Acrylic glass.<br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc<br>Low energy consumption.<br> Made of safety material .<br>No foul odors or chemically powder coatings.",night_lamps,1,BSL0YYY03,150,default,100,129,,"https://live.staticflickr.com/65535/50904059492_c9fec190b1_o_d.jpg,https://live.staticflickr.com/65535/50904059472_d74ed1cdb4_o_d.jpg","Generic Multicolor Jesus Night Lamp (Screwless)","Multicolor Jesus Night Lamp<br>Color: Multi Color, <br>Power Source: AC Adapter<br>Extremely cool and 3D illusion, Design is Laser engraved on 4 mm thick Acrylic glass.<br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc<br>Low energy consumption.<br> Made of safety material .<br>No foul odors or chemically powder coatings.",0,0,1,,,,,simple,Default,1,,"Multicolor Jesus Night Lamp",,,,Multicolor,,,,,,,,,1,IN,0
